codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
85311010;;0;"Alarmes contra incendio ou sobreaquecimento";18.22;25.80;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85311090;;0;"Outs.apars.eletr.de alarme,p/protecao contra roubo";17.13;23.43;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85312000;;0;"Painéis indicadores com dispositivos de cristais líquidos (lcd) ou de diodos emissores de luz (led)";10.03;16.82;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85312000;01;0;"Quadro de sinalização, próprio para dar informações relativas à venda de mercadorias, constituído de painel eletrônico e respectivos dispositivos de comando e controle  unidade funcional ";4.20;10.99;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85318000;;0;"Outs.apars.eletr.de sinalizacao acustica ou visual";19.28;28.10;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85319000;;0;"Partes de apars.eletr.de sinalizacao acustica ou visual";19.28;27.45;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85321000;;0;"Condensadores fixos concebidos para linhas elétricas de 50/60hz e capazes de absorver uma potência reativa igual ou superior a 0,5kvar (condensadores de potência)";4.20;10.09;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322111;;0;"Condensador fixo eletr.de tantalo,montag. superf.t<=125v";14.00;16.00;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322119;;0;"Outs.condensad.fixos eletr.de tantalo, p/montag. superf.";14.00;19.89;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322190;;0;"Outros condensadores fixos eletr.de tantalo";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322200;;0;"Condensador fixo eletrolitico,de aluminio";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322310;;0;"Condensador fixo c/dieletr.ceram.1 camada,montag.superf";14.79;20.68;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322390;;0;"Outs.condensadores fixos c/dieletr.ceram.1 camada";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322410;;0;"Outs.condensadores fixos c/dieletr.ceram. montag.superf.";14.00;19.89;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322490;;0;"Outros condensadores fixos c/dieletr.ceram.";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322510;;0;"Condensador fixo c/dieletr.papel/plast. p/montag.superf.";14.00;19.89;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322590;;0;"Outros condensadores fixos c/dieletr. papel/plast.";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322910;;0;"Outs.condensadores fixos eletr.p/montag.em superf.";14.00;19.89;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85322990;;0;"Outros condensadores fixos eletr.";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85323010;;0;"Condensadores variaveis/ajustav.eletr. p/montag.superf.";14.00;16.00;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85323090;;0;"Outros condensadores variaveis/ajustav.eletr.";16.02;21.91;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85329000;;0;"Partes de condensadores eletr.fixos/variaveis/ ajustav.";16.02;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85331000;;0;"Resistências fixas de carbono, aglomeradas ou de camada";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85332110;;0;"Resistencias eletr.fixas,p/pot<=20w,de fio";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85332120;;0;"Resistencias eletr.fixas,p/pot<=20w,p/montag.em superf.";14.00;16.00;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85332190;;0;"Outros resistencias eletr.fixas,p/pot<=20w";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85332900;;0;"Outros resistencias eletr.fixas";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85333110;;0;"Potenciometros p/pot<=20w";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85333190;;0;"Outs.resistencias eletr.variaveis bobinadas p/pot<=20w";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85333910;;0;"Outros potenciometros";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85333990;;0;"Outros resistencias eletr.variaveis bobinadas";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334011;;0;"Termistores";16.02;18.57;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334012;;0;"Varistores";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334019;;0;"Outs.resistencias eletr.variav.n/lineares semicondut.";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334091;;0;"Potenciômetro de carvão, do tipo dos utilizados para determinar o ângulo de abertura da borboleta, em sistemas de injeção de combustível controlados eletronicamente";16.02;18.57;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334092;;0;"Outros potenciômetros de carvão";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85334099;;0;"Outros resistencias eletr.variav.";16.02;21.91;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85339000;;0;"Partes de resistencias eletr.";16.02;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340011;;0;"Circuito impresso simples face rig.c/isolante res.fenol./papel celulos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340012;;0;"Circuito impresso simples face rig.c/isolante res.epoxi./papel celulos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340013;;0;"Circuito impresso simples face rig.c/isolante res.expox./tec.fib.vidro";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340019;;0;"Outros circuitos impressos simples face rigidos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340020;;0;"Circuito impresso simples face flexiveis";16.02;20.59;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340031;;0;"Circuito impresso dupla face rig.c/isolante res.fenol./papel celulos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340032;;0;"Circuito impresso dupla face rig.c/isolante res.epoxi./papel celulos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340033;;0;"Circuito impresso dupla face rig.c/isolante res.epoxi./tec.fib.vidro";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340039;;0;"Outros circuitos impressos dubla face rigidos";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340040;;0;"Circuito impresso dupla face flexiveis";16.02;20.59;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340051;;0;"Circuito impresso multicamada c/ isolante res.epoxida/tec fibra vidro";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85340059;;0;"Outros circuitos impressos multicamada";16.02;21.04;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85351000;;0;"Fusiveis/corta-circuito de fusiveis, p/tensao>1000 volts";4.20;13.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85352100;;0;"Disjuntores,p/tensao sup.1 kv e inferior a 72,5 kv";6.77;16.22;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85352900;;0;"Outs.disjuntores p/tensao igual ou superior a 72,5 kv";4.20;13.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353013;;0;"Interruptores a vácuo, sem dispositivo de acionamento (ampolas a vácuo)";5.54;8.09;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353017;;0;"Outs.seccionadores/interruptores,t>1kv,corrente<=1600a com dispositivo de acionamento não automático";5.54;11.43;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353018;;0;"Outs.seccionadores/interruptores,t>1kv,corrente<=1600a, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido";5.54;11.43;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353019;;0;"Outs.seccionadores/interruptores,t>1kv,corrente<=1600a";5.54;11.43;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353023;;0;"Interrup.vacuo s/disp.acionamento automatico >1600a";4.20;6.75;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353027;;0;"Interrup.vacuo s/disp.acionamento automatico >1600a, com dispositivo de acionamento não automático";4.20;10.09;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353028;;0;"Interrup.vacuo s/disp.acionamento automatico >1600a, com dispositivo de acionamento automático, exceto os de contatos imersos em meio líquido";4.20;10.09;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85353029;;0;"Outs.seccionadores/interruptores,t>1kv,corrente>1600a";4.20;10.09;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85354010;;0;"Para-raios p/prot.linhas transmiss. eletricidade, t>1kv";4.20;13.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85354090;;0;"Limitadores de tensao/eliminadores de onda eletr.t>1kv";4.20;13.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85359000;;0;"Outs.apars.p/interrupcao,etc.de circuitos eletr.t>1kv";6.77;16.22;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85361000;;0;"Fusiveis e corta-circuitos de fusiveis, p/tensao<=1kv";7.88;13.77;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85362000;;0;"Disjuntores p/tensao<=1kv";6.77;13.07;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85363000;;0;"Outs.apars.p/protecao de circuitos eletr. p/tensao<=1kv";11.63;21.49;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85363000;01;0;"Dispositivos de transientes de tensão, para proteção de transmissores, de potência igual ou superior a 20kW";6.91;16.77;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85364100;;0;"Reles p/tensao<=60volts";5.54;11.43;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85364900;;0;"Outros reles,60volts<tensao<=1000volts";5.54;11.43;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365010;;0;"Unidade chavead.de conversor p/telecom. satelite,t<=1kv";6.77;8.77;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365020;;0;"Unidade chavead.de amplif.hpa p/telecom. satelite,t<=1kv";6.77;8.77;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365030;;0;"Comutadores codificadores digitais, próprios p/ montagem em circuitos impressos";4.75;6.75;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365090;;0;"Outs.interruptores,etc.de circuitos eletr.p/tensao<=1kv";7.88;13.77;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365090;01;0;"Interruptor de embutir ou sobrepor, rotativo ou de alavanca, para sistema elétrico em 24V, próprio para ônibus ou caminhões";14.54;20.43;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365090;02;0;"Chaves de faca";5.54;11.43;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85365090;03;0;"Do tipo utilizado em residências";5.54;11.43;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85366100;;0;"Suporte p/lampadas,p/tensao<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85366910;;0;"Tomada polarizada e tomada blindada, p/tensao<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85366990;;0;"Outros tomadas de corrente,p/tensao<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85367000;;0;"Conectores para fibras ópticas, feixes ou cabos de fibras ópticas";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369010;;0;"Conectores p/cabos planos de condutor paralelo,t<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369020;;0;"Tomadas de contato deslizante em condutor aereo,t<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369030;;0;"Soquetes p/microestruturas eletronicas, p/tensao<=1kv";9.38;19.24;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369040;;0;"Conectores p/circuito impresso,p/tensao<=1kv";9.38;16.56;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369050;;0;"Terminais de conexão para capacitores, mesmo montado em suporte isolante";11.63;14.75;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85369090;;0;"Outs.apars.p/interrupcao,etc.p/circuitos eletr.t<=1kv";11.63;21.49;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85371011;;0;"Quadros, paineis, consoles, etc, com processador e barramento de 32 bits ou superior, incorporando recursos graficos e execuçao de macros, resoluçao inferior ou igual a 1 micrometro e capacidade de conexao digital para servo-acionamento, com monitor policromatico";7.88;9.88;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85371019;;0;"Outs.quadros,paineis,etc.c/apars.cmd.num.comput.t<=1kv";7.88;13.35;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85371020;;0;"Quadros c/apars.control.programaveis, t<=1kv";7.88;13.35;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85371030;;0;"Quadros c/apars.control.demanda de energia eletr.t<=1kv";7.88;13.35;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85371090;;0;"Outs.quadros,etc.c/apars.interrup.circuito eletr.t<=1kv";7.88;14.18;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85372010;;0;"Substacoes isoladas a gas(gis ou his), p/tensao>52kv";4.20;6.20;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85372090;;0;"Outs quadros etc.c/apar interrup circuito eletr t>52kv";4.20;10.50;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85381000;;0;"Quadros,paineis,etc.s/apars.interrup.circuito eletr.";17.13;23.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85389010;;0;"Circuito impresso montado p/apars.interrup. circ.eletr.";17.13;22.15;9.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85389020;;0;"Partes de disjuntores, p/ tensão >= 72,5 kv";17.13;19.68;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85389090;;0;"Outros partes p/apars.interrup.circuito eletr.";17.13;23.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85391010;;0;"Farois e projetores em unidades seladas, p/tensao<=15v";17.13;23.43;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85391090;;0;"Outros farois e projetores em unidades seladas";17.13;23.43;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392110;;0;"Lampadas/tubos incandesc.halogenos,de tungstenio,t<=15v";7.88;14.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392110;01;0;"Lâmpadas dicróicas";8.90;15.20;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392190;;0;"Outs.lampadas/tubos incandesc.halogenos,de tungstenio";7.88;14.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392190;01;0;"Lâmpadas dicróicas";8.90;15.20;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392200;;0;"Outros lampadas/tubos incandesc. pot<=200w,t>100v";7.88;14.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392200;01;0;"Lâmpadas incandescentes, de tensão superior a 100V";8.90;15.20;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392910;;0;"Outros lampadas/tubos incandesc.t<=15v";7.88;14.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392910;01;0;"Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base";4.20;10.50;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392990;;0;"Outros lampadas/tubos incandesc.";7.88;14.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392990;01;0;"Para iluminação e projeção, de temperatura de cor superior a 3.000°K, exclusivamente para cinematografia, cinema e atividades semelhantes, em qualquer base";4.20;10.50;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85392990;02;0;"Lâmpadas incandescentes, de tensão superior a 100V";8.90;15.20;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393100;;0;"Lampadas/tubos descarga,fluorescente,de catodo quente";12.03;23.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393100;01;0;"De descarga em baixa pressão, de base única, com ou sem reator eletrônico incorporado, com eficiência superior a 40 lúmens/W  lâmpada fluorescente compacta ";4.20;15.35;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393200;;0;"Lampadas de vapor de mercurio/sodio ou halogeneto metal";12.03;23.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393200;01;0;"De vapor de sódio, de alta pressão";4.20;15.35;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393900;;0;"Outros lampadas/tubos de descarga";12.03;23.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85393900;01;0;"Lâmpadas mistas";22.82;33.97;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85394110;;0;"Lampadas de arco, de potência superior ou igual a 1.000w";12.03;15.21;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85394190;;0;"Outras lampadas de arco";12.03;23.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85394900;;0;"Lampadas/tubos de raios ultravioleta ou infravermelhos";12.03;23.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85395000;;0;"Lampadas e tubos de diodos emissores de luz (led)";9.65;20.80;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85399010;;0;"Eletrodos p/lampadas/tubos eletr.de incandescencia,etc.";12.03;21.40;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85399020;;0;"Bases p/lampadas/tubos eletr.de incandescencia,etc.";12.03;21.40;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85399090;;0;"Outs.partes p/lampadas/tubos eletr. incandescencia,etc.";12.03;21.40;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85401100;;0;"Tubos catodicos p/recept.de televisao a cores,etc.";18.90;30.05;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85401200;;0;"Tubos catodicos p/recept.televisao em preto/branco,etc.";18.90;30.05;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85402011;;0;"Tubos p/cameras de televisao em preto e branco,etc.";18.90;30.05;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85402019;;0;"Outros tubos p/cameras de televisao";18.90;20.90;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85402020;;0;"Tubos conversores/intensificadores imagens,de raios x";18.90;20.90;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85402090;;0;"Outs.tubos conversores/intensificadores de imagens,etc.";18.90;20.90;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85404000;;0;"Tubos de visualização de dados gráficos, em monocromos, tubos de visualização de dados gráficos, a cores (policromo), com uma tela fosfórica de espaçamento entre os pontos inferior a 0,4 mm";18.90;20.90;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85406010;;0;"Outs.tubos catodicos,de visualiz.dados graf.a cores,etc";18.90;25.34;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85406090;;0;"Outros tubos catodicos";18.90;30.05;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85407100;;0;"Tubos p/microondas,magnetrons";18.90;30.05;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85407900;;0;"Outros tubos p/microondas";18.90;30.05;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85408100;;0;"Tubos de recepcao ou de amplificacao";18.90;30.05;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85408910;;0;"Valvulas de potencia p/transmissores";18.90;20.90;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85408990;;0;"Outros lampadas,tubos e valvulas,eletronicos, etc.";18.90;30.05;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409110;;0;"Bobinas de deflexao (yokes) p/tubos catodicos";18.90;29.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409120;;0;"Nucleos de po ferromagnetico p/bobinas de deflexao";18.90;22.08;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409130;;0;"Canhoes eletronicos p/tubos catodicos";18.90;29.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409140;;0;"Painel de vidro,mascara,etc.reunidos,p/tubos tricromat.";18.90;29.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409190;;0;"Outros partes p/tubos catodicos";18.90;22.08;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85409900;;0;"Partes p/lampadas,outs.tubos e valvulas, eletron. etc.";18.90;29.18;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
85411011;;0;"Diodos nao montados,zener";14.00;16.00;14.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
